ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
6774,5,3,3,1,250,2,2,1,9,4753,0
7758,5,3,4,3,254,5,1,1,3,1248,0
5715,1,3,4,2,258,7,2,2,3,4538,1
8238,5,3,6,1,217,4,2,2,3,5571,0
4935,1,2,4,4,154,6,2,1,10,4361,1
3581,3,3,2,3,154,3,2,2,3,4478,0
4606,2,3,5,2,178,5,1,1,5,5167,0
8437,4,3,3,1,247,4,1,1,8,5376,1
7410,5,2,5,4,266,5,2,2,8,1592,1
7784,5,1,6,5,244,3,1,2,9,5634,0
6868,2,3,4,4,223,5,2,2,1,1124,1
5002,2,3,4,5,194,8,2,1,9,4843,1
8968,2,3,4,1,238,4,2,1,10,4860,0
6242,5,3,4,5,153,2,1,2,1,4492,0
5601,1,1,3,1,232,2,2,2,4,5806,1
7549,4,2,5,2,268,3,2,2,8,5385,1
3135,1,1,6,4,201,2,1,2,4,5916,1
8421,1,3,5,3,199,3,1,1,3,4885,1
7478,5,3,5,2,262,5,1,2,4,1509,1
8842,2,3,7,1,269,4,2,2,4,1118,1
8606,5,1,6,5,246,4,2,2,2,1581,0
6389,3,3,4,4,159,3,1,1,1,4194,1
5517,1,3,6,2,290,4,2,2,2,1070,1
6706,2,1,2,5,127,3,2,1,3,5964,0
4428,5,3,4,1,234,3,3,2,10,4375,0
7649,3,1,4,4,262,2,2,2,1,4357,0
4161,1,3,4,2,255,3,2,2,3,4562,1
6361,4,3,4,1,168,2,1,2,3,4665,1
8513,3,3,3,5,184,3,1,1,2,4357,1
7180,2,3,5,5,263,4,1,1,9,1551,0
3924,5,3,4,2,151,4,2,1,5,5469,0
6855,1,2,3,5,192,3,1,1,7,4056,1
5593,4,1,4,4,264,4,2,2,9,5186,0
8935,4,3,5,2,268,5,2,1,2,1061,1
4482,5,3,5,2,149,2,2,1,8,5396,0
5782,2,3,7,3,267,4,1,2,7,1384,0
4634,5,1,4,3,134,4,1,2,3,5233,0
7145,3,3,6,5,278,4,3,1,6,1761,0
8620,2,1,5,3,267,6,1,2,10,1027,0
4319,3,3,4,4,249,10,2,1,2,4190,0
5446,2,3,3,5,252,4,1,1,7,5328,1
7543,4,2,6,3,226,3,3,1,4,4604,1
6963,1,1,3,1,269,4,1,1,7,5107,0
4069,4,3,5,4,243,6,2,1,1,4170,1
3973,4,2,4,1,180,3,3,1,5,4346,0
5147,3,3,3,4,243,4,2,1,10,4076,0
4429,4,3,3,5,246,3,2,1,2,5653,1
5513,3,3,6,5,266,4,2,1,6,1312,1
8047,4,3,6,2,256,4,1,1,6,1507,0
7018,2,3,2,5,264,5,2,1,1,4426,0
7781,3,3,2,3,219,4,1,1,9,4086,0
4480,2,3,4,5,189,2,2,2,6,5439,1
6157,4,1,3,4,273,4,2,2,4,5361,0
7038,5,3,3,1,166,2,1,1,10,4137,0
7794,5,1,3,5,241,3,1,1,5,4861,1
5620,2,2,3,5,165,4,1,2,6,4795,1
3576,5,2,4,5,275,6,2,2,10,1400,1
4687,4,3,4,2,190,6,3,2,5,4139,1
3422,5,2,4,5,159,2,1,2,1,5671,0
5235,1,3,5,5,271,4,3,2,10,4305,1
3693,1,1,5,3,203,2,2,2,4,4311,1
4819,4,3,4,3,260,5,1,2,10,1832,1
6900,5,3,4,5,196,4,1,2,10,1694,1
7563,1,3,4,4,171,2,1,2,7,5190,1
6108,5,3,3,3,170,3,1,1,7,5427,1
5151,1,3,4,1,241,4,2,2,5,5080,0
7766,5,3,5,3,257,5,1,2,7,1090,0
7669,4,2,5,3,269,5,1,1,3,1667,1
5209,4,2,4,1,184,3,1,1,8,4667,0
3984,5,2,4,4,263,2,2,2,2,5797,1
7767,1,3,6,3,282,4,1,2,9,1417,1
8767,4,2,5,5,182,3,1,1,9,5388,0
6163,4,2,3,2,220,3,1,2,8,5032,1
8848,2,3,4,3,224,3,2,1,6,5054,1
5770,2,2,6,5,244,4,2,1,4,1648,1
7386,5,1,3,1,146,10,1,1,5,4032,1
6616,2,3,6,5,266,4,1,2,8,1709,0
4090,2,1,5,3,236,2,2,2,6,1329,1
6466,2,3,4,1,253,4,1,1,1,5621,0
4071,1,3,4,4,129,6,2,1,7,4873,1
6813,1,3,6,3,289,4,3,1,5,1708,0
4454,5,3,4,4,106,2,1,1,10,5173,1
4936,2,2,3,2,178,3,1,2,4,5119,1
5443,4,3,3,4,222,3,2,2,3,4068,0
5043,1,1,6,3,247,4,2,1,9,1011,0
6994,2,2,5,5,256,3,2,1,6,4145,1
8470,2,1,4,5,210,4,1,2,3,5432,1
3467,3,3,4,3,143,3,2,1,3,5062,1
4559,3,3,5,1,252,4,2,2,4,1837,0
5840,5,3,3,5,147,4,3,2,10,5164,1
8535,1,3,4,3,134,4,1,1,5,4507,1
6314,5,2,4,4,256,5,1,2,9,1622,1
8574,5,3,4,3,252,3,2,1,10,5802,1
8174,5,3,4,2,181,3,2,2,4,5717,0
4499,3,1,3,4,269,2,2,2,6,5951,0
8166,5,3,3,4,285,3,1,2,9,4768,1
6835,4,1,4,4,189,2,1,2,5,4553,0
3615,1,3,3,3,203,2,1,2,1,5244,0
6638,5,3,3,4,153,4,1,2,5,5604,1
8212,2,1,3,4,206,3,2,1,5,5915,0
8944,2,3,4,5,148,2,1,2,2,4883,1
5218,2,2,6,4,275,4,1,2,9,1585,0
5347,4,2,3,1,191,2,2,1,10,5073,0
8597,3,3,3,5,240,3,1,1,6,5642,0
4121,3,2,4,3,208,2,2,1,1,5826,0
8653,4,3,4,2,235,5,1,2,8,1021,0
8913,1,2,5,3,229,5,1,1,1,1196,0
5285,3,3,7,4,305,4,2,1,6,1873,0
6330,5,3,4,3,228,3,2,1,1,5129,1
8547,1,3,2,5,212,2,3,1,3,4389,0
7492,2,3,4,2,248,6,1,2,1,1415,1
4432,2,3,4,2,257,3,2,2,8,5045,1
7096,2,3,5,2,195,6,3,2,5,5339,1
4589,3,3,3,4,166,3,2,1,8,4369,1
3793,4,3,4,1,180,3,1,1,1,5677,0
7742,5,3,5,2,270,4,2,2,8,1631,1
7040,5,3,3,3,182,3,1,1,5,5914,0
3494,5,3,3,1,166,3,2,2,9,4410,0
7954,2,2,3,2,183,5,1,2,3,1336,1
7277,3,2,4,2,267,2,1,2,7,5746,1
4996,2,3,4,4,275,3,1,2,10,5674,1
3591,1,3,3,4,203,3,2,2,1,5543,0
8429,3,3,4,1,236,3,1,1,8,4114,0
5496,5,2,2,2,225,7,3,2,9,4947,1
8722,2,3,4,5,198,2,2,1,9,4108,0
5473,4,1,4,1,241,3,1,2,4,4493,1
3539,3,1,4,3,137,3,2,1,10,4820,1
8228,5,2,3,4,224,3,1,1,10,4806,1
5369,3,3,3,4,175,2,2,2,9,5643,1
4447,4,3,6,3,219,4,2,2,6,4885,1
3313,4,3,3,1,153,3,1,2,10,5121,1
7395,1,2,4,2,223,5,2,1,3,4480,0
5052,5,1,3,1,149,3,2,2,5,4805,1
3257,3,3,5,2,137,3,1,2,6,4883,0
6934,2,3,4,5,161,2,3,1,5,5133,1
8937,1,3,4,3,225,5,2,2,3,1224,0
3418,2,1,5,3,194,4,1,1,2,5396,0
4568,5,3,4,2,262,4,1,2,2,5311,0
4025,3,3,4,1,228,2,2,1,9,4091,0
8498,5,2,3,2,264,4,2,2,1,4877,0
5710,2,3,4,5,242,2,1,1,1,5682,1
5423,3,3,6,5,201,5,2,2,3,5771,0
5226,5,3,5,1,171,5,2,1,2,5921,1
8577,1,3,4,1,224,2,1,1,6,4454,1
3707,3,2,3,2,274,2,2,2,5,5161,0
6684,5,3,4,4,157,2,1,2,9,4491,1
6647,3,3,5,1,161,2,2,1,10,4108,1
4402,2,3,4,3,218,2,1,1,7,4423,0
4769,3,1,4,5,273,2,1,1,9,5724,0
8856,5,3,4,3,268,3,1,1,10,5998,0
5245,4,3,4,2,184,3,1,2,10,4931,0
3879,1,3,5,2,205,4,1,2,6,5486,0
8815,4,3,3,2,138,10,1,2,1,5721,1
8964,5,3,5,2,183,5,3,1,8,4820,0
3260,5,3,3,3,202,3,2,1,8,5486,1
3508,2,3,3,5,206,3,2,1,6,5618,0
7624,2,3,5,5,183,3,2,1,3,4071,1
6922,2,3,5,3,252,2,2,2,9,1809,0
3159,1,2,4,2,159,5,1,1,4,5547,1
6608,5,3,3,5,250,2,1,1,9,1205,0
7417,4,3,4,1,242,6,1,2,4,1791,1
6450,5,2,5,2,240,3,1,2,7,4744,1
5273,3,3,6,2,286,4,1,2,9,1418,0
5071,4,2,5,1,257,3,2,2,7,4133,0
5298,5,3,3,2,263,3,2,1,3,4181,0
7522,2,1,2,2,247,3,2,1,9,4284,1
8811,1,3,4,4,266,7,2,1,10,5901,0
7840,2,3,3,4,273,2,2,1,5,5223,0
6611,3,3,6,4,283,4,2,2,1,1384,1
5185,4,1,3,2,111,2,1,1,4,4245,1
4481,3,3,2,1,210,2,2,1,6,5250,0
6209,3,3,5,3,258,2,1,1,10,5371,1
5478,5,2,4,4,198,6,2,2,9,5730,1
8807,3,3,5,2,258,3,2,1,8,4921,0
4044,5,3,3,3,185,3,2,1,10,4387,0
6626,5,3,4,1,164,3,1,2,4,5910,0
6089,3,3,5,1,148,3,1,1,5,5790,0
7480,2,3,4,5,273,5,2,1,7,1409,0
6255,1,3,6,1,282,4,1,2,1,1434,0
8085,1,2,2,5,239,2,1,1,9,5363,1
5695,4,3,5,3,142,4,2,1,4,5116,1
3720,5,3,3,1,252,4,3,2,4,4303,0
3188,5,3,5,5,231,7,3,2,6,5755,0
7571,3,3,3,3,157,4,1,1,2,5715,1
4436,5,3,3,3,261,4,2,1,7,4542,1
7713,1,3,6,2,269,4,2,1,3,1665,0
3227,3,3,4,2,271,3,2,2,4,4743,1
7027,4,3,6,3,114,4,3,1,10,5865,0
4100,5,1,3,1,187,3,2,1,1,5541,0
8482,2,1,3,2,227,2,1,2,10,5401,0
3336,5,3,3,4,179,2,1,1,2,4931,1
5106,5,3,4,3,149,6,2,2,5,5456,1
8673,1,3,3,2,224,3,2,2,8,5869,0
7245,1,1,5,1,268,5,2,2,1,4704,0
8690,5,3,4,4,151,3,2,1,5,4732,0
4875,1,3,4,4,238,5,1,2,1,4753,0
7377,1,1,3,1,201,2,2,1,4,4857,1
7294,2,3,4,4,231,5,1,1,6,5482,0
7326,5,3,3,2,239,4,2,1,10,4410,0
7157,3,3,4,5,246,6,1,2,1,1400,1
6570,5,1,6,3,297,4,2,1,2,1520,1
3644,5,3,5,5,155,3,2,1,6,4109,1
5704,2,3,5,5,248,2,1,2,4,5587,0
7068,5,3,3,4,166,4,1,2,4,5107,0
6744,5,3,6,3,165,5,2,2,5,4871,0
5635,4,3,3,4,145,2,3,1,5,5513,0
6165,1,2,3,5,151,3,1,1,1,4088,0
7737,1,3,6,2,309,4,2,1,8,1289,1
7477,4,3,7,3,251,5,1,1,8,1616,1
7947,1,2,3,5,255,7,2,2,8,4091,1
8469,1,1,4,1,228,3,1,1,9,4678,0
8059,4,1,3,1,101,2,2,1,1,5560,0
8685,1,3,3,5,205,3,2,1,9,4565,1
6318,5,2,5,3,238,5,2,2,2,1150,1
8595,1,3,2,4,245,2,2,1,10,5389,0
4893,1,3,5,1,246,3,1,1,3,5013,0
4139,3,3,3,4,163,2,1,1,7,5720,0
6892,2,3,5,1,235,5,2,1,6,1059,1
3195,1,3,3,1,273,6,1,2,1,1293,0
7562,5,3,3,3,165,4,2,2,2,4176,1
5144,5,3,5,2,206,2,2,1,2,5627,1
7168,2,3,5,3,255,5,2,1,10,1886,0
4906,2,1,3,2,162,3,2,2,6,4505,1
5830,2,3,4,5,207,2,1,1,3,5270,1
6933,1,3,3,1,231,3,1,2,1,5392,1
5787,1,3,6,5,269,4,1,2,5,1264,1
8758,2,1,5,3,197,5,1,1,1,5581,0
6615,1,3,7,3,307,4,1,2,4,1653,0
5677,4,3,3,1,209,3,1,1,8,4367,0
6516,5,3,6,2,293,5,2,1,4,1281,0
8854,2,3,4,2,265,4,2,1,10,4575,1
5070,5,2,3,5,156,3,2,1,2,4190,1
6983,3,2,3,3,136,2,2,2,10,5749,0
7250,5,1,3,2,208,2,3,2,1,4999,0
8638,2,2,5,1,266,5,2,1,2,1798,0
8241,1,3,4,4,221,10,3,2,6,5582,1
6250,2,3,5,4,258,2,1,1,8,4200,0
3425,3,2,3,4,148,2,1,1,5,4693,1
4745,3,3,4,1,205,3,1,1,10,4923,0
7374,5,1,5,4,264,3,3,2,9,5841,1
5181,1,1,4,4,148,3,2,1,5,4892,0
4540,2,3,2,4,255,7,1,2,10,5875,0
5116,2,3,3,2,207,3,2,1,1,4369,0
6924,5,3,5,3,253,4,1,2,9,1729,0
7772,5,3,3,3,167,4,2,2,1,5301,0
5451,1,3,5,3,268,3,2,1,9,4152,1
5554,2,3,4,2,267,5,1,2,9,4720,1
3242,5,3,3,4,170,3,1,2,5,4716,1
4123,4,2,4,1,218,2,1,2,7,4597,0
4927,4,1,4,5,159,4,2,1,4,4816,0
4404,5,3,5,3,187,3,1,1,3,4343,0
6987,1,2,3,2,223,4,2,2,3,5374,0
5885,3,1,3,3,169,3,1,2,10,5147,0
3315,1,3,6,4,168,2,3,2,6,5686,0
8332,2,1,7,5,287,4,1,1,8,1748,0
8823,1,3,4,4,239,5,1,1,6,1239,0
4068,5,3,5,3,260,6,2,1,10,4986,0
5532,5,3,6,1,308,4,2,2,1,1216,1
7134,5,2,3,3,182,10,1,2,3,5555,0
3943,4,3,5,1,181,4,2,1,4,5505,0
5475,1,1,4,4,253,2,1,1,6,5892,0
7021,4,3,5,3,270,2,1,1,7,5248,1
4084,2,1,3,4,172,10,3,2,9,4883,0
3316,2,3,3,1,171,2,1,2,10,5379,1
4096,2,1,4,2,239,2,2,1,9,4360,0
6810,5,3,3,1,237,3,2,1,4,5860,0
6432,5,1,3,1,201,6,2,2,10,5077,1
5494,2,2,3,5,256,2,2,1,4,5368,1
5600,5,1,4,4,164,4,2,1,1,4365,1
7942,2,2,4,3,225,8,1,2,8,4718,1
6211,4,3,4,1,245,3,1,1,5,4523,0
8450,5,3,5,5,177,5,1,1,1,4379,1
6203,3,3,4,2,252,3,2,2,8,4262,1
4301,3,3,5,4,196,3,2,2,2,5427,1
7033,4,3,6,2,232,3,2,1,7,5219,1
4709,3,3,5,1,160,3,2,2,3,5839,0
7206,5,3,6,5,254,4,1,1,2,1824,0
3156,5,2,3,4,149,3,1,2,1,5040,1
8906,5,2,5,3,238,5,1,2,1,1871,1
6461,3,3,6,1,196,4,2,1,2,5844,0
8445,1,3,6,4,281,3,1,1,7,5180,0
4387,4,2,3,2,257,2,2,1,1,4132,1
5296,2,3,3,4,169,3,1,1,4,5716,0
3688,2,1,4,1,238,3,1,2,4,5449,1
5034,5,3,6,5,276,4,2,1,6,1005,1
8570,5,3,3,5,191,4,1,2,2,5177,1
3970,2,2,4,5,214,3,3,1,1,4004,0
4922,5,1,5,3,156,3,2,2,7,4293,0
5734,2,1,3,2,170,2,1,2,2,4214,1
4960,2,3,5,5,191,4,2,1,10,4933,1
7148,5,3,6,4,279,4,1,2,9,1128,0
7313,3,3,2,3,197,2,2,1,2,4277,0
7672,2,2,5,5,232,5,2,1,6,1246,0
5572,2,3,3,1,248,2,2,2,1,5703,0
4102,2,1,3,5,181,3,2,2,9,4191,0
8773,4,2,3,3,196,4,1,1,9,5631,1
4547,3,3,7,1,291,4,1,1,9,1880,1
7266,5,2,4,4,264,3,2,1,9,5555,1
3825,1,1,4,2,245,2,1,2,1,5978,0
5486,5,2,4,5,113,3,2,1,10,4053,1
6964,2,1,5,1,282,4,1,1,9,4766,0
6679,4,3,3,5,135,2,2,1,9,5614,1
4132,2,3,2,1,271,6,1,1,2,4237,1
7001,3,2,5,5,235,5,1,1,4,5908,1
6410,5,3,3,2,164,2,2,1,7,4150,0
6077,3,3,3,4,188,4,1,1,6,5016,0
7517,3,1,5,4,228,5,1,2,5,1844,0
6575,3,2,6,1,261,4,1,1,6,1703,1
7251,1,1,5,1,177,2,2,2,9,4881,0
7607,3,3,5,2,173,3,1,2,8,4797,1
8479,4,1,3,4,260,5,1,2,2,4461,0
4795,4,2,3,3,272,8,3,2,7,5257,1
5083,4,2,3,1,161,3,1,2,9,4865,1
7779,1,3,5,2,179,3,2,2,5,4325,1
5165,3,3,4,2,166,3,2,1,8,4758,0
7425,1,3,6,2,257,4,2,2,2,1012,0
5260,2,3,7,5,281,4,1,2,8,1987,1
5436,5,3,4,5,266,3,2,1,4,5928,1
5810,5,3,5,1,179,3,1,1,7,5814,0
5596,2,1,5,1,113,3,2,1,6,5509,1
4484,5,3,5,3,243,3,2,1,10,4524,1
4680,5,3,4,5,205,3,2,1,9,4411,0
6710,5,2,5,3,171,2,2,1,1,5385,1
6885,1,3,6,3,139,6,2,1,8,1284,1
8946,5,3,4,1,171,2,2,1,1,5717,0
7468,2,3,5,1,245,5,1,1,5,1996,1
4630,2,3,5,5,167,2,2,2,2,5908,0
7107,1,1,5,4,243,5,1,1,5,1118,0
8905,4,2,6,4,270,4,1,1,10,1698,0
5300,5,3,4,3,287,4,1,2,6,5889,0
6422,5,1,4,2,150,4,1,1,1,5922,1
6845,3,1,3,3,178,8,2,2,8,4774,1
4151,3,3,4,1,253,2,1,1,9,4299,0
5551,4,3,3,5,145,2,1,1,2,4232,1
6113,3,3,4,1,225,2,2,1,10,4577,1
4624,2,3,5,3,224,2,1,2,6,5962,1
3525,1,3,3,4,182,2,2,2,8,4883,0
7805,3,2,3,3,244,4,2,2,10,5181,0
7650,5,1,5,1,265,4,1,1,2,5416,1
7189,4,3,5,5,275,6,1,2,1,1507,0
4415,3,3,3,3,262,2,2,1,10,5032,0
6373,4,3,3,5,156,4,1,2,5,4661,1
4431,1,3,4,1,220,3,2,2,4,4314,0
6430,2,1,5,1,203,3,1,1,2,4162,1
3891,1,3,3,1,204,3,2,2,4,5900,1
7921,4,1,4,1,261,2,2,1,9,4158,0
8231,3,2,5,1,266,3,1,2,8,4786,1
5481,1,2,3,1,222,3,2,1,8,4650,1
5590,2,3,4,5,257,2,1,2,3,5394,0
7283,3,3,4,3,161,3,3,1,7,4799,1
3139,4,1,4,5,225,4,2,2,5,4622,0
6506,5,3,5,1,254,5,2,2,10,1020,0
4522,2,2,3,3,260,4,1,2,8,5595,1
4253,3,2,4,3,249,4,2,2,10,4933,0
3619,4,3,4,5,237,2,2,1,6,5954,0
4674,5,2,3,5,206,4,2,2,10,4321,1
4234,2,1,4,5,259,3,2,2,3,4741,1
3715,4,2,3,4,154,3,1,1,2,4990,1
7055,3,3,4,2,181,3,2,2,6,5964,0
5851,4,3,2,4,114,5,3,1,5,5334,1
6965,3,1,2,4,108,5,3,2,5,4874,1
5727,1,3,6,4,290,4,2,2,10,1366,0
3462,5,3,3,3,144,2,1,2,6,5994,1
8903,3,2,6,3,269,4,1,1,4,1948,1
8444,5,3,4,1,243,3,3,1,5,5989,0
8592,5,3,4,4,144,8,2,2,6,4390,1
8185,4,3,4,4,188,4,1,1,10,4571,1
3743,3,3,4,5,231,3,1,2,4,5089,1
7958,5,2,7,5,308,5,2,2,6,1154,0
5662,2,3,5,5,245,5,2,1,4,4627,0
8872,2,3,5,5,245,5,1,2,10,1289,1
3522,5,3,2,2,190,2,2,2,7,4075,0
6505,4,3,7,1,264,4,2,1,9,1829,1
3278,5,1,5,5,156,3,1,1,5,5398,1
8873,3,3,5,3,237,5,2,1,4,1567,0
5450,5,3,5,3,169,4,1,1,4,5683,0
7163,3,3,4,3,226,6,2,2,6,1704,1
5540,5,3,3,3,226,3,1,2,4,5048,0
4201,4,3,4,2,220,3,1,2,3,5020,0
6884,5,3,5,5,275,5,1,1,3,1145,0
7504,2,3,4,2,265,5,1,2,8,1555,0
6028,2,2,4,1,245,5,2,1,8,1923,0
5974,2,3,4,1,220,3,2,2,1,5159,1
5477,3,2,4,5,263,4,2,1,7,4243,1
6995,3,2,4,3,254,2,1,2,3,5546,0
7237,4,1,4,5,240,3,1,1,5,5734,1
7883,3,3,3,2,186,2,1,2,7,5522,0
3388,2,3,5,5,244,3,1,2,9,5695,0
4186,2,3,5,5,228,4,1,2,6,4946,1
7771,4,3,4,1,187,2,1,2,5,5691,0
3789,1,3,3,3,163,3,1,2,5,5638,0
8337,1,1,5,2,221,6,2,2,2,1781,1
6496,2,3,7,4,296,4,1,1,8,1717,1
6818,5,3,7,2,302,4,1,2,6,1632,0
3699,1,2,3,5,169,3,3,1,5,5750,0
3951,1,1,4,3,270,2,1,2,7,5814,0
7513,4,1,5,2,268,5,2,1,5,1876,1
5729,3,1,5,5,227,5,2,1,3,1687,0
6079,4,3,4,1,239,4,3,2,2,5502,0
4551,1,3,4,3,149,3,2,1,1,1448,1
4667,3,2,3,5,202,3,1,2,2,5208,0
3930,5,3,4,4,181,4,1,2,4,5767,0
4357,4,3,4,3,144,3,1,2,1,5881,0
7426,2,3,3,2,214,2,2,2,7,1693,0
3416,5,1,5,3,234,3,1,2,10,5673,0
5733,1,1,3,4,247,3,1,2,10,5749,1
8948,5,3,4,4,220,3,1,1,4,5622,0
5792,5,3,5,1,265,5,2,1,3,1514,1
5599,4,1,4,2,245,3,2,1,2,4835,1
7050,5,3,3,4,261,2,1,1,1,5844,0
8896,2,1,6,4,249,4,1,2,2,1516,0
6276,5,1,7,5,133,5,1,1,3,1544,1
4177,4,3,3,3,180,3,2,2,8,5953,1
3986,5,2,6,2,106,5,1,2,9,4038,1
5933,3,3,3,2,170,3,1,2,9,4069,0
7884,5,3,3,1,189,3,1,1,3,5866,1
4066,2,3,5,4,227,2,2,2,10,4734,0
3273,1,1,5,4,171,4,1,2,7,5359,1
4037,3,3,5,4,260,6,2,2,8,5440,1
5884,2,1,3,2,157,2,1,1,7,5228,0
7269,1,2,3,4,230,3,2,1,7,5891,0
8847,1,3,5,1,258,3,2,1,8,5694,0
7448,5,3,4,1,152,7,1,1,5,5325,1
5089,4,3,3,2,189,3,2,2,2,4718,0
7233,1,3,5,2,174,4,2,2,8,5627,1
7878,5,3,4,5,275,3,2,2,1,5394,1
6849,1,2,3,5,265,10,1,2,6,4380,0
5508,5,3,7,1,296,4,1,2,4,1446,0
8194,2,1,4,2,189,2,2,2,5,4374,0
6717,1,2,3,5,260,3,2,2,7,5379,1
5170,2,3,4,1,196,3,1,2,4,4634,1
7438,2,3,5,2,145,6,2,2,9,4243,0
3603,1,3,3,2,149,3,2,1,7,4049,1
6827,3,1,5,4,248,5,1,1,3,1471,1
3499,4,3,3,1,152,2,2,1,2,4136,0
6602,5,3,4,3,274,5,1,2,5,1512,0
5397,1,3,5,3,245,3,2,1,5,5663,0
7225,4,3,3,1,271,3,1,2,4,4108,0
4938,5,2,3,4,218,2,2,2,2,5973,0
7479,1,3,5,5,245,5,1,1,1,1924,1
7533,1,2,3,1,166,5,1,1,8,4759,1
4702,2,3,2,4,248,3,1,1,5,5441,0
8978,5,3,4,4,101,5,1,1,8,4192,0
6462,5,3,2,1,285,5,1,2,4,5759,0
8750,5,1,4,2,133,3,2,1,5,5950,0
4865,3,3,5,4,215,3,1,1,5,5552,1
4345,4,3,3,3,116,5,1,1,6,4524,0
7203,1,3,5,5,246,5,1,1,6,1911,0
6274,2,3,6,5,251,4,1,1,8,1038,0
4077,1,3,5,2,248,8,1,1,10,4583,0
3466,2,3,4,4,202,3,2,2,2,4299,1
4952,5,3,5,4,250,2,1,1,10,4277,0
7059,1,3,3,4,226,2,2,1,1,5460,0
7831,4,3,4,5,149,2,1,2,2,5724,1
3011,3,2,3,3,214,2,2,1,4,3754,1
8139,1,3,3,4,263,3,2,1,2,5741,1
7495,4,3,4,5,269,5,1,1,3,1118,0
8771,3,2,3,4,251,3,2,2,5,5608,1
3897,1,3,4,1,247,2,1,2,3,4113,0
7869,1,3,2,1,202,2,2,1,5,4456,0
5510,5,3,6,4,304,4,1,2,6,1342,0
8282,5,3,4,5,256,4,1,1,8,5244,1
3182,5,3,3,5,149,3,1,1,9,5412,0
3517,4,3,3,4,232,3,2,1,1,4228,1
6548,5,3,6,2,251,4,2,1,6,1864,0
8962,2,3,6,4,257,6,1,1,7,4265,0
8386,2,3,4,5,231,3,1,1,4,5174,1
7387,4,1,5,5,207,2,3,2,8,5066,1
6542,5,3,6,4,283,4,1,1,10,1512,0
5253,1,3,6,5,293,5,1,1,1,1278,0
4314,5,3,3,4,170,7,1,2,7,4957,1
6029,3,2,6,4,262,4,1,1,10,1068,1
5414,5,3,4,5,199,2,1,1,8,4463,0
4870,2,3,3,2,264,3,1,1,8,5831,0
6600,5,3,7,3,310,5,1,1,5,1563,0
4691,3,3,3,1,245,3,2,1,1,5325,0
5833,4,3,4,3,251,3,3,2,8,5986,1
5355,1,2,4,5,140,5,2,1,3,4191,1
5888,5,2,3,2,227,2,2,2,10,4290,0
4621,4,3,3,3,169,3,1,1,9,4317,1
6863,3,2,6,2,308,5,2,2,4,1303,0
5607,1,1,5,2,135,2,2,2,4,5405,0
8094,5,2,5,1,226,4,3,1,2,5600,0
3652,2,3,4,3,226,3,2,2,1,5433,1
4444,2,3,3,2,256,2,2,1,9,4228,1
5417,3,3,3,1,202,3,2,1,9,4322,0
5613,1,2,5,1,182,5,3,1,6,5398,0
4726,2,3,4,1,194,3,2,1,6,5282,0
4602,5,3,4,2,229,2,1,2,9,5026,0
5132,5,3,5,1,265,3,3,2,5,4951,1
4858,2,3,4,5,152,3,2,2,5,5191,0
7820,5,2,5,4,266,6,2,1,7,4486,0
8654,5,3,4,1,255,5,1,1,9,1793,1
8462,5,3,3,2,243,4,2,2,5,4670,1
8863,4,3,4,5,239,5,1,2,6,1336,0
7720,2,3,5,1,239,5,1,2,1,1239,0
4507,4,1,3,3,183,3,1,2,2,4363,0
4622,5,3,3,3,149,4,2,1,3,5944,1
4308,5,3,4,5,135,3,2,1,6,5266,1
8864,5,3,6,2,305,4,1,2,2,1196,0
8764,2,2,3,2,257,2,1,1,9,5085,1
6914,5,3,5,5,256,5,2,2,2,1693,1
8843,3,3,3,1,211,3,2,2,1,4889,1
7830,5,3,5,3,204,3,1,2,10,5610,1
5045,3,1,3,5,242,2,1,1,6,5635,0
5926,2,3,6,5,280,3,1,2,9,4074,1
7088,5,3,3,3,239,3,1,2,8,5366,1
5653,4,3,3,5,196,3,2,1,9,4741,1
5783,3,3,6,1,251,4,1,2,2,1679,0
6833,3,1,5,2,249,3,1,2,2,4696,0
6362,5,3,4,2,231,5,1,2,7,4718,0
5936,5,3,4,1,271,4,1,2,9,5853,1
3687,1,1,4,2,197,3,1,2,4,5800,0
3810,5,1,4,3,283,7,3,1,1,4216,1
8604,5,3,6,5,308,4,1,2,4,1202,0
8356,2,2,4,2,255,5,2,2,2,1255,0
8283,1,3,3,1,155,3,2,1,7,5709,0
8084,5,2,4,4,175,3,1,1,6,4600,1
5301,1,3,4,4,134,2,2,1,5,5230,0
7136,5,2,4,4,153,3,1,2,5,4624,0
7917,1,3,3,3,230,3,1,2,4,4018,1
5159,3,3,4,3,254,2,3,1,3,4930,0
3396,5,3,6,5,224,4,2,2,6,4616,0
3372,5,3,4,3,270,2,3,1,5,5346,0
5778,5,3,6,5,304,4,1,2,8,1755,1
6347,3,3,4,3,223,3,2,1,7,5935,0
3839,3,2,4,1,190,4,2,1,5,5570,1
4750,2,3,5,5,232,3,1,1,5,5338,0
3169,4,3,3,1,273,6,1,1,9,1198,1
7894,2,3,4,2,263,3,1,1,7,5395,1
4525,4,2,2,4,170,5,1,2,10,5448,0
5328,5,1,3,2,254,2,2,1,10,5608,0
8855,3,3,3,1,138,10,1,1,4,4496,1
6049,4,3,5,1,269,6,2,1,8,1341,0
